Date,Store/Product,Value
20181001,LOS_ANGELES-TESLA_MODEL_S,5435.1
20181002,LOS_ANGELES-TESLA_MODEL_S,5585.4
20181003,LOS_ANGELES-TESLA_MODEL_S,5434.1
20181004,LOS_ANGELES-TESLA_MODEL_S,5585.4
20181005,LOS_ANGELES-TESLA_MODEL_S,5790.757
20181006,LOS_ANGELES-TESLA_MODEL_S,5559.38616
20181007,LOS_ANGELES-TESLA_MODEL_S,5733.7
20181008,LOS_ANGELES-TESLA_MODEL_S,5783.757
20181009,LOS_ANGELES-TESLA_MODEL_S,5872
20181010,LOS_ANGELES-TESLA_MODEL_S,5849.7624
20181011,LOS_ANGELES-TESLA_MODEL_S,5839.8897
20181012,LOS_ANGELES-TESLA_MODEL_S,5414.7626
20181013,LOS_ANGELES-TESLA_MODEL_S,5156.50868
20181014,LOS_ANGELES-TESLA_MODEL_S,5153.056
20181015,LOS_ANGELES-TESLA_MODEL_S,5564.1383
20181016,LOS_ANGELES-TESLA_MODEL_S,2345.13127
20181017,LOS_ANGELES-TESLA_MODEL_S,2346.13127
20181018,LOS_ANGELES-TESLA_MODEL_S,2348.13127
20181019,LOS_ANGELES-TESLA_MODEL_S,2506.1
20181020,LOS_ANGELES-TESLA_MODEL_S,2364.8
20181021,LOS_ANGELES-TESLA_MODEL_S,5822.12888
20181022,LOS_ANGELES-TESLA_MODEL_S,5879
20181023,LOS_ANGELES-TESLA_MODEL_S,2516.1
20181024,LOS_ANGELES-TESLA_MODEL_S,2655.4
20181025,LOS_ANGELES-TESLA_MODEL_S,2481.27028
20181026,LOS_ANGELES-TESLA_MODEL_S,2662.4
20181027,LOS_ANGELES-TESLA_MODEL_S,2504.1
20181028,LOS_ANGELES-TESLA_MODEL_S,2643.23901
20181029,LOS_ANGELES-TESLA_MODEL_S,5565.38616
20181030,LOS_ANGELES-TESLA_MODEL_S,5729.7
20181031,LOS_ANGELES-TESLA_MODEL_S,5873
20181101,LOS_ANGELES-TESLA_MODEL_S,5877
20181102,LOS_ANGELES-TESLA_MODEL_S,2505.1
20181103,LOS_ANGELES-TESLA_MODEL_S,2365.8
20181104,LOS_ANGELES-TESLA_MODEL_S,2649.4
20181105,LOS_ANGELES-TESLA_MODEL_S,2651.4
20181106,LOS_ANGELES-TESLA_MODEL_S,3102.3
20181107,LOS_ANGELES-TESLA_MODEL_S,2943
20181108,LOS_ANGELES-TESLA_MODEL_S,2363.8
20181109,LOS_ANGELES-TESLA_MODEL_S,5723.7
20181110,LOS_ANGELES-TESLA_MODEL_S,5722.7
20181111,LOS_ANGELES-TESLA_MODEL_S,2362.8
20181112,LOS_ANGELES-TESLA_MODEL_S,2359.8
20181113,LOS_ANGELES-TESLA_MODEL_S,2367.8
20181114,LOS_ANGELES-TESLA_MODEL_S,2362.8
20181115,LOS_ANGELES-TESLA_MODEL_S,2650.4
20181116,LOS_ANGELES-TESLA_MODEL_S,2653.4
20181117,LOS_ANGELES-TESLA_MODEL_S,2456.1411
20181118,LOS_ANGELES-TESLA_MODEL_S,2364.8
20181119,LOS_ANGELES-TESLA_MODEL_S,2365.8
20181120,LOS_ANGELES-TESLA_MODEL_S,2369.8
20181121,LOS_ANGELES-TESLA_MODEL_S,2777.01488
20181122,LOS_ANGELES-TESLA_MODEL_S,2903.06696
20181123,LOS_ANGELES-TESLA_MODEL_S,2806.7
20181124,LOS_ANGELES-TESLA_MODEL_S,2662.4
20181125,LOS_ANGELES-TESLA_MODEL_S,2798.7
20181126,LOS_ANGELES-TESLA_MODEL_S,2795.7
20181127,LOS_ANGELES-TESLA_MODEL_S,2477.27028
20181128,LOS_ANGELES-TESLA_MODEL_S,3398.79765
20181129,LOS_ANGELES-TESLA_MODEL_S,3097.3
20181130,LOS_ANGELES-TESLA_MODEL_S,2661.4
20181201,LOS_ANGELES-TESLA_MODEL_S,2801.7
20181202,LOS_ANGELES-TESLA_MODEL_S,3093.3
20181203,LOS_ANGELES-TESLA_MODEL_S,3089.3
20181204,LOS_ANGELES-TESLA_MODEL_S,2621.07802
20181205,LOS_ANGELES-TESLA_MODEL_S,2545.77055
20181206,LOS_ANGELES-TESLA_MODEL_S,2504.1
20181207,LOS_ANGELES-TESLA_MODEL_S,2364.8
20181208,LOS_ANGELES-TESLA_MODEL_S,2654.4
20181209,LOS_ANGELES-TESLA_MODEL_S,2799.7
20181210,LOS_ANGELES-TESLA_MODEL_S,2653.4
20181211,LOS_ANGELES-TESLA_MODEL_S,2660.4
20181212,LOS_ANGELES-TESLA_MODEL_S,2804.7
20181213,LOS_ANGELES-TESLA_MODEL_S,2806.7
20181214,LOS_ANGELES-TESLA_MODEL_S,3011.08286
20181215,LOS_ANGELES-TESLA_MODEL_S,2784.79288
20181216,LOS_ANGELES-TESLA_MODEL_S,2421.15561
20181217,LOS_ANGELES-TESLA_MODEL_S,2768.88576
20181218,LOS_ANGELES-TESLA_MODEL_S,2772.88576
20181219,LOS_ANGELES-TESLA_MODEL_S,3077.7905
20181220,LOS_ANGELES-TESLA_MODEL_S,3239.6
20181221,LOS_ANGELES-TESLA_MODEL_S,3159.41297
20181222,LOS_ANGELES-TESLA_MODEL_S,3379.9
20181223,LOS_ANGELES-TESLA_MODEL_S,2650.4
20181224,LOS_ANGELES-TESLA_MODEL_S,2496.68514
20181225,LOS_ANGELES-TESLA_MODEL_S,2361.8
20181226,LOS_ANGELES-TESLA_MODEL_S,2365.8
20181227,LOS_ANGELES-TESLA_MODEL_S,2648.4
20181228,LOS_ANGELES-TESLA_MODEL_S,2802.7
20181229,LOS_ANGELES-TESLA_MODEL_S,2799.7
20181230,LOS_ANGELES-TESLA_MODEL_S,3248.6
20181231,LOS_ANGELES-TESLA_MODEL_S,3098.3
20190101,LOS_ANGELES-TESLA_MODEL_S,3751.576
20190102,LOS_ANGELES-TESLA_MODEL_S,3160.661146
20190103,LOS_ANGELES-TESLA_MODEL_S,3240.915
20190104,LOS_ANGELES-TESLA_MODEL_S,2845.738
20190105,LOS_ANGELES-TESLA_MODEL_S,3298.12
20190106,LOS_ANGELES-TESLA_MODEL_S,3362.64
20190107,LOS_ANGELES-TESLA_MODEL_S,3273.249
20190108,LOS_ANGELES-TESLA_MODEL_S,3457.976
20190109,LOS_ANGELES-TESLA_MODEL_S,3405.53
20190110,LOS_ANGELES-TESLA_MODEL_S,3365.807
20190111,LOS_ANGELES-TESLA_MODEL_S,3891.32
20190112,LOS_ANGELES-TESLA_MODEL_S,3548.145
20190113,LOS_ANGELES-TESLA_MODEL_S,3557.619226
20190114,LOS_ANGELES-TESLA_MODEL_S,4039.25
20190115,LOS_ANGELES-TESLA_MODEL_S,2677.197
20190116,LOS_ANGELES-TESLA_MODEL_S,2654.326
20190117,LOS_ANGELES-TESLA_MODEL_S,2644.79671
20190118,LOS_ANGELES-TESLA_MODEL_S,2964.408
20190119,LOS_ANGELES-TESLA_MODEL_S,2919.74
20190120,LOS_ANGELES-TESLA_MODEL_S,2888.406
20190121,LOS_ANGELES-TESLA_MODEL_S,2918.888
20190122,LOS_ANGELES-TESLA_MODEL_S,3655.314
20190123,LOS_ANGELES-TESLA_MODEL_S,3298.12
20190124,LOS_ANGELES-TESLA_MODEL_S,3073.016304
20190125,LOS_ANGELES-TESLA_MODEL_S,3333.158
20190126,LOS_ANGELES-TESLA_MODEL_S,3851.134
20190127,LOS_ANGELES-TESLA_MODEL_S,3789.688
20190128,LOS_ANGELES-TESLA_MODEL_S,3575.406656
20190129,LOS_ANGELES-TESLA_MODEL_S,3653.314
20190130,LOS_ANGELES-TESLA_MODEL_S,3407.53
20190131,LOS_ANGELES-TESLA_MODEL_S,3453.915365
20190201,LOS_ANGELES-TESLA_MODEL_S,2545.898388
20190202,LOS_ANGELES-TESLA_MODEL_S,6612.18506
20190203,LOS_ANGELES-TESLA_MODEL_S,6217.474896
20190204,LOS_ANGELES-TESLA_MODEL_S,2898.70206
20190205,LOS_ANGELES-TESLA_MODEL_S,2739.939
20190206,LOS_ANGELES-TESLA_MODEL_S,2802.552
20190207,LOS_ANGELES-TESLA_MODEL_S,2675.587245
20190208,LOS_ANGELES-TESLA_MODEL_S,2533.844035
20190209,LOS_ANGELES-TESLA_MODEL_S,3179.08
20190210,LOS_ANGELES-TESLA_MODEL_S,2940.685
20190211,LOS_ANGELES-TESLA_MODEL_S,3010.663959
20190212,LOS_ANGELES-TESLA_MODEL_S,3269.86
20190213,LOS_ANGELES-TESLA_MODEL_S,3137.570273
20190214,LOS_ANGELES-TESLA_MODEL_S,3186.469
20190215,LOS_ANGELES-TESLA_MODEL_S,3415.549
20190216,LOS_ANGELES-TESLA_MODEL_S,3635.529029
20190217,LOS_ANGELES-TESLA_MODEL_S,3692.204
20190218,LOS_ANGELES-TESLA_MODEL_S,3537.274
20190219,LOS_ANGELES-TESLA_MODEL_S,3062.04
20190220,LOS_ANGELES-TESLA_MODEL_S,3366.807
20190221,LOS_ANGELES-TESLA_MODEL_S,3036.354239
20190222,LOS_ANGELES-TESLA_MODEL_S,5641.56457
20190223,LOS_ANGELES-TESLA_MODEL_S,4302.461944
20190224,LOS_ANGELES-TESLA_MODEL_S,2675.556364
20190225,LOS_ANGELES-TESLA_MODEL_S,3470.777701
20190226,LOS_ANGELES-TESLA_MODEL_S,3425.32184
20190227,LOS_ANGELES-TESLA_MODEL_S,3189.858
20190228,LOS_ANGELES-TESLA_MODEL_S,2655.4
20190301,LOS_ANGELES-TESLA_MODEL_S,3394.53
20190302,LOS_ANGELES-TESLA_MODEL_S,3403.53
20190303,LOS_ANGELES-TESLA_MODEL_S,3616.591
20190304,LOS_ANGELES-TESLA_MODEL_S,3379.347887
20190305,LOS_ANGELES-TESLA_MODEL_S,5669.48292
20190306,LOS_ANGELES-TESLA_MODEL_S,2754.010826
20190307,LOS_ANGELES-TESLA_MODEL_S,2410.920541
20190308,LOS_ANGELES-TESLA_MODEL_S,2778.809159
20190309,LOS_ANGELES-TESLA_MODEL_S,2499.68514
20190310,LOS_ANGELES-TESLA_MODEL_S,2676.715297
20190311,LOS_ANGELES-TESLA_MODEL_S,2494.804335
20190312,LOS_ANGELES-TESLA_MODEL_S,2739.939
20190313,LOS_ANGELES-TESLA_MODEL_S,2698.154605
20190314,LOS_ANGELES-TESLA_MODEL_S,2804.487015
20190315,LOS_ANGELES-TESLA_MODEL_S,2781.07
20190316,LOS_ANGELES-TESLA_MODEL_S,2707.068
20190317,LOS_ANGELES-TESLA_MODEL_S,2850.294
20190318,LOS_ANGELES-TESLA_MODEL_S,3053.873
20190319,LOS_ANGELES-TESLA_MODEL_S,3307.12
20190320,LOS_ANGELES-TESLA_MODEL_S,3409.16
20190321,LOS_ANGELES-TESLA_MODEL_S,6123.98281
20190322,LOS_ANGELES-TESLA_MODEL_S,2896.986732
20190323,LOS_ANGELES-TESLA_MODEL_S,3003.507335
20190324,LOS_ANGELES-TESLA_MODEL_S,3279.249
20190325,LOS_ANGELES-TESLA_MODEL_S,2726.939
20190326,LOS_ANGELES-TESLA_MODEL_S,3340.1064
20190327,LOS_ANGELES-TESLA_MODEL_S,5937.188563
20190328,LOS_ANGELES-TESLA_MODEL_S,3538.209075
20190329,LOS_ANGELES-TESLA_MODEL_S,2754.736
20190330,LOS_ANGELES-TESLA_MODEL_S,2892.091
20190331,LOS_ANGELES-TESLA_MODEL_S,3223.655
20190401,LOS_ANGELES-TESLA_MODEL_S,2721.347157
20190402,LOS_ANGELES-TESLA_MODEL_S,2850.294
20190403,LOS_ANGELES-TESLA_MODEL_S,3166.486812
20190404,LOS_ANGELES-TESLA_MODEL_S,2586.503076
20190405,LOS_ANGELES-TESLA_MODEL_S,2935.114904
20190406,LOS_ANGELES-TESLA_MODEL_S,2495.812983
20190407,LOS_ANGELES-TESLA_MODEL_S,2548.63457
20190408,LOS_ANGELES-TESLA_MODEL_S,2787.681
20190409,LOS_ANGELES-TESLA_MODEL_S,2554.842
20190410,LOS_ANGELES-TESLA_MODEL_S,2972.166368
20190411,LOS_ANGELES-TESLA_MODEL_S,2630.455
20190412,LOS_ANGELES-TESLA_MODEL_S,2794.07
20190413,LOS_ANGELES-TESLA_MODEL_S,2988.649
20190414,LOS_ANGELES-TESLA_MODEL_S,2778.749385
20190415,LOS_ANGELES-TESLA_MODEL_S,3025.076
20190416,LOS_ANGELES-TESLA_MODEL_S,2999.52
20190417,LOS_ANGELES-TESLA_MODEL_S,2755.81
20190418,LOS_ANGELES-TESLA_MODEL_S,6778.703585
20190419,LOS_ANGELES-TESLA_MODEL_S,2534.656
20190420,LOS_ANGELES-TESLA_MODEL_S,2796.161932
20190421,LOS_ANGELES-TESLA_MODEL_S,2474.84
20190422,LOS_ANGELES-TESLA_MODEL_S,2766.736
20190423,LOS_ANGELES-TESLA_MODEL_S,2675.104
20190424,LOS_ANGELES-TESLA_MODEL_S,2366.8
20190425,LOS_ANGELES-TESLA_MODEL_S,2411.616
20190426,LOS_ANGELES-TESLA_MODEL_S,2563.842
20190427,LOS_ANGELES-TESLA_MODEL_S,2502.1
20190428,LOS_ANGELES-TESLA_MODEL_S,6754.726
20190429,LOS_ANGELES-TESLA_MODEL_S,6633.612
20190430,LOS_ANGELES-TESLA_MODEL_S,6239.213
20190501,LOS_ANGELES-TESLA_MODEL_S,6617.897462
20190502,LOS_ANGELES-TESLA_MODEL_S,2570.099983
20190503,LOS_ANGELES-TESLA_MODEL_S,6698.28
20190504,LOS_ANGELES-TESLA_MODEL_S,2503.248
20190505,LOS_ANGELES-TESLA_MODEL_S,2362.8
20190506,LOS_ANGELES-TESLA_MODEL_S,6579.24
20190507,LOS_ANGELES-TESLA_MODEL_S,6043.244466
20190508,LOS_ANGELES-TESLA_MODEL_S,6941.3084
20190509,LOS_ANGELES-TESLA_MODEL_S,2907.036
20190510,LOS_ANGELES-TESLA_MODEL_S,6362.327
20190511,LOS_ANGELES-TESLA_MODEL_S,6417.31
20190512,LOS_ANGELES-TESLA_MODEL_S,6030.541
20190513,LOS_ANGELES-TESLA_MODEL_S,5402.136
20190514,LOS_ANGELES-TESLA_MODEL_S,5921.279
20190515,LOS_ANGELES-TESLA_MODEL_S,5652.624
20190516,LOS_ANGELES-TESLA_MODEL_S,6358.327
20190517,LOS_ANGELES-TESLA_MODEL_S,5599.493
20190518,LOS_ANGELES-TESLA_MODEL_S,6465.904
20190519,LOS_ANGELES-TESLA_MODEL_S,6309.196
20190520,LOS_ANGELES-TESLA_MODEL_S,6478.904
20190521,LOS_ANGELES-TESLA_MODEL_S,6032.152
20190522,LOS_ANGELES-TESLA_MODEL_S,5445.804
20190523,LOS_ANGELES-TESLA_MODEL_S,5486.231
20190524,LOS_ANGELES-TESLA_MODEL_S,6250.528
20190525,LOS_ANGELES-TESLA_MODEL_S,6083.746
20190526,LOS_ANGELES-TESLA_MODEL_S,6080.746
20190527,LOS_ANGELES-TESLA_MODEL_S,6031.476758
20190528,LOS_ANGELES-TESLA_MODEL_S,5500.842376
20190529,LOS_ANGELES-TESLA_MODEL_S,5744.182
20190530,LOS_ANGELES-TESLA_MODEL_S,5748.400995
20190531,LOS_ANGELES-TESLA_MODEL_S,5895.556
20190601,LOS_ANGELES-TESLA_MODEL_S,4992.2
20190602,LOS_ANGELES-TESLA_MODEL_S,5444.878
20190603,LOS_ANGELES-TESLA_MODEL_S,5875.148
20190604,LOS_ANGELES-TESLA_MODEL_S,5611.808
20190605,LOS_ANGELES-TESLA_MODEL_S,5714.144
20190606,LOS_ANGELES-TESLA_MODEL_S,6029.152
20190607,LOS_ANGELES-TESLA_MODEL_S,5654.754448
20190608,LOS_ANGELES-TESLA_MODEL_S,6321.645949
20190609,LOS_ANGELES-TESLA_MODEL_S,5579.4
20190610,LOS_ANGELES-TESLA_MODEL_S,6290.98341
20190611,LOS_ANGELES-TESLA_MODEL_S,5926.816
20190612,LOS_ANGELES-TESLA_MODEL_S,5440.878
20190613,LOS_ANGELES-TESLA_MODEL_S,5442.1
20190614,LOS_ANGELES-TESLA_MODEL_S,5859.37
20190615,LOS_ANGELES-TESLA_MODEL_S,6138.803
20190616,LOS_ANGELES-TESLA_MODEL_S,5149.426
20190617,LOS_ANGELES-TESLA_MODEL_S,5984.04
20190618,LOS_ANGELES-TESLA_MODEL_S,5669.643
20190619,LOS_ANGELES-TESLA_MODEL_S,5479.527
20190620,LOS_ANGELES-TESLA_MODEL_S,5278.838338
20190621,LOS_ANGELES-TESLA_MODEL_S,5630.059835
20190622,LOS_ANGELES-TESLA_MODEL_S,5398.136
20190623,LOS_ANGELES-TESLA_MODEL_S,5739.33
20190624,LOS_ANGELES-TESLA_MODEL_S,4995.2
20190625,LOS_ANGELES-TESLA_MODEL_S,6185.156
20190626,LOS_ANGELES-TESLA_MODEL_S,5799.444895
20190627,LOS_ANGELES-TESLA_MODEL_S,5948.762384
20190628,LOS_ANGELES-TESLA_MODEL_S,6138.803
20190629,LOS_ANGELES-TESLA_MODEL_S,4891.179
20190630,LOS_ANGELES-TESLA_MODEL_S,5755.812
20190701,LOS_ANGELES-TESLA_MODEL_S,5629.344665
20190702,LOS_ANGELES-TESLA_MODEL_S,5635.344665
20190703,LOS_ANGELES-TESLA_MODEL_S,6084.672
20190704,LOS_ANGELES-TESLA_MODEL_S,6196.934
20190705,LOS_ANGELES-TESLA_MODEL_S,5554.872113
20190706,LOS_ANGELES-TESLA_MODEL_S,6449.788442
20190707,LOS_ANGELES-TESLA_MODEL_S,7556.524
20190708,LOS_ANGELES-TESLA_MODEL_S,6365.0792
20190709,LOS_ANGELES-TESLA_MODEL_S,5840.2288
20190710,LOS_ANGELES-TESLA_MODEL_S,6208.9306
20190711,LOS_ANGELES-TESLA_MODEL_S,5291.579431
20190712,LOS_ANGELES-TESLA_MODEL_S,6297.98341
20190713,LOS_ANGELES-TESLA_MODEL_S,5438.878
20190714,LOS_ANGELES-TESLA_MODEL_S,4705.6
20190715,LOS_ANGELES-TESLA_MODEL_S,5499.472
20190716,LOS_ANGELES-TESLA_MODEL_S,5598.104
20190717,LOS_ANGELES-TESLA_MODEL_S,5675.643
20190718,LOS_ANGELES-TESLA_MODEL_S,4893.376703
20190719,LOS_ANGELES-TESLA_MODEL_S,5309.208
20190720,LOS_ANGELES-TESLA_MODEL_S,6127.488
20190721,LOS_ANGELES-TESLA_MODEL_S,5038.312
20190722,LOS_ANGELES-TESLA_MODEL_S,5822.48
20190723,LOS_ANGELES-TESLA_MODEL_S,5295.652
20190724,LOS_ANGELES-TESLA_MODEL_S,5450.878
20190725,LOS_ANGELES-TESLA_MODEL_S,6110.395
20190726,LOS_ANGELES-TESLA_MODEL_S,6646.612
20190727,LOS_ANGELES-TESLA_MODEL_S,6127.488
20190728,LOS_ANGELES-TESLA_MODEL_S,6024.541
20190729,LOS_ANGELES-TESLA_MODEL_S,5971.499176
20190730,LOS_ANGELES-TESLA_MODEL_S,6464.26714
20190731,LOS_ANGELES-TESLA_MODEL_S,5999.04
20190801,LOS_ANGELES-TESLA_MODEL_S,6690.502
20190802,LOS_ANGELES-TESLA_MODEL_S,5300.652
20190803,LOS_ANGELES-TESLA_MODEL_S,5815.48
20190804,LOS_ANGELES-TESLA_MODEL_S,6408.458
20190805,LOS_ANGELES-TESLA_MODEL_S,5808.48
20190806,LOS_ANGELES-TESLA_MODEL_S,6254.528
20190807,LOS_ANGELES-TESLA_MODEL_S,5863.148
20190808,LOS_ANGELES-TESLA_MODEL_S,5144.574
20190809,LOS_ANGELES-TESLA_MODEL_S,5243.132
20190810,LOS_ANGELES-TESLA_MODEL_S,5544.362
20190811,LOS_ANGELES-TESLA_MODEL_S,5542.362
20190812,LOS_ANGELES-TESLA_MODEL_S,5635.994
20190813,LOS_ANGELES-TESLA_MODEL_S,5577.085
20190814,LOS_ANGELES-TESLA_MODEL_S,5193.853
20190815,LOS_ANGELES-TESLA_MODEL_S,5683.679765
20190816,LOS_ANGELES-TESLA_MODEL_S,5489.231
20190817,LOS_ANGELES-TESLA_MODEL_S,5433.1
20190818,LOS_ANGELES-TESLA_MODEL_S,5603.808
20190819,LOS_ANGELES-TESLA_MODEL_S,5550.14
20190820,LOS_ANGELES-TESLA_MODEL_S,5244.91
20190821,LOS_ANGELES-TESLA_MODEL_S,5192.853
20190822,LOS_ANGELES-TESLA_MODEL_S,5967.484
20190823,LOS_ANGELES-TESLA_MODEL_S,5396.136
20190824,LOS_ANGELES-TESLA_MODEL_S,6346.16
20190825,LOS_ANGELES-TESLA_MODEL_S,6244.065
20190826,LOS_ANGELES-TESLA_MODEL_S,6022.443267
20190827,LOS_ANGELES-TESLA_MODEL_S,6462.589
20190828,LOS_ANGELES-TESLA_MODEL_S,5493.472
20190829,LOS_ANGELES-TESLA_MODEL_S,6291.492
20190830,LOS_ANGELES-TESLA_MODEL_S,5151.426
20190831,LOS_ANGELES-TESLA_MODEL_S,5916.816
20190901,LOS_ANGELES-TESLA_MODEL_S,6630.76
20190902,LOS_ANGELES-TESLA_MODEL_S,6244.065
20190903,LOS_ANGELES-TESLA_MODEL_S,5396.136
20190904,LOS_ANGELES-TESLA_MODEL_S,6075.269058
20190905,LOS_ANGELES-TESLA_MODEL_S,6137.488
20190906,LOS_ANGELES-TESLA_MODEL_S,5553.14
20190907,LOS_ANGELES-TESLA_MODEL_S,6421.31
20190908,LOS_ANGELES-TESLA_MODEL_S,6843.513236
20190909,LOS_ANGELES-TESLA_MODEL_S,5801.776
20190910,LOS_ANGELES-TESLA_MODEL_S,5429.1
20190911,LOS_ANGELES-TESLA_MODEL_S,6302.196
20190912,LOS_ANGELES-TESLA_MODEL_S,5746.182
20190913,LOS_ANGELES-TESLA_MODEL_S,5637.994
20190914,LOS_ANGELES-TESLA_MODEL_S,6134.099
20190915,LOS_ANGELES-TESLA_MODEL_S,5854.37
20190916,LOS_ANGELES-TESLA_MODEL_S,6471.441
20190917,LOS_ANGELES-TESLA_MODEL_S,5545.14
20190918,LOS_ANGELES-TESLA_MODEL_S,6299.196
20190919,LOS_ANGELES-TESLA_MODEL_S,5808.017
20190920,LOS_ANGELES-TESLA_MODEL_S,6636.76
20190921,LOS_ANGELES-TESLA_MODEL_S,6308.196
20190922,LOS_ANGELES-TESLA_MODEL_S,5870.148
20190923,LOS_ANGELES-TESLA_MODEL_S,5699.588
20190924,LOS_ANGELES-TESLA_MODEL_S,5585.4
20190925,LOS_ANGELES-TESLA_MODEL_S,5856.399896
20190926,LOS_ANGELES-TESLA_MODEL_S,6085.536178
20190927,LOS_ANGELES-TESLA_MODEL_S,6081.672
20190928,LOS_ANGELES-TESLA_MODEL_S,2644.696
20190929,LOS_ANGELES-TESLA_MODEL_S,6628.566508
20190930,LOS_ANGELES-TESLA_MODEL_S,5353.551047
20191001,LOS_ANGELES-TESLA_MODEL_S,5597.493
20191002,LOS_ANGELES-TESLA_MODEL_S,5971.558
20191003,LOS_ANGELES-TESLA_MODEL_S,6242.065
20191004,LOS_ANGELES-TESLA_MODEL_S,5853.37
20191005,LOS_ANGELES-TESLA_MODEL_S,6423.66027
20191006,LOS_ANGELES-TESLA_MODEL_S,5837.355468
20191007,LOS_ANGELES-TESLA_MODEL_S,6586.555
20191008,LOS_ANGELES-TESLA_MODEL_S,5905.01214
20191009,LOS_ANGELES-TESLA_MODEL_S,6871.84
20191010,LOS_ANGELES-TESLA_MODEL_S,6491.036264
20191011,LOS_ANGELES-TESLA_MODEL_S,6420.97867
20191012,LOS_ANGELES-TESLA_MODEL_S,5474.750226
20191013,LOS_ANGELES-TESLA_MODEL_S,5365.169027
20191014,LOS_ANGELES-TESLA_MODEL_S,5872.38384
20191015,LOS_ANGELES-TESLA_MODEL_S,5668.861066
20191016,LOS_ANGELES-TESLA_MODEL_S,2674.649648
20191017,LOS_ANGELES-TESLA_MODEL_S,2597.89571
20191018,LOS_ANGELES-TESLA_MODEL_S,2531.141772
20191019,LOS_ANGELES-TESLA_MODEL_S,2616.584
20191020,LOS_ANGELES-TESLA_MODEL_S,2810.552
20191021,LOS_ANGELES-TESLA_MODEL_S,6277.57919
20191022,LOS_ANGELES-TESLA_MODEL_S,6396.68
20191023,LOS_ANGELES-TESLA_MODEL_S,2610.584
20191024,LOS_ANGELES-TESLA_MODEL_S,3005.742
20191025,LOS_ANGELES-TESLA_MODEL_S,2887.496228
20191026,LOS_ANGELES-TESLA_MODEL_S,3159.746
20191027,LOS_ANGELES-TESLA_MODEL_S,2602.584
20191028,LOS_ANGELES-TESLA_MODEL_S,2981.350081
20191029,LOS_ANGELES-TESLA_MODEL_S,5674.173883
20191030,LOS_ANGELES-TESLA_MODEL_S,5906.871
20191031,LOS_ANGELES-TESLA_MODEL_S,7052.4
20191101,LOS_ANGELES-TESLA_MODEL_S,6759.8
20191102,LOS_ANGELES-TESLA_MODEL_S,2837.423
20191103,LOS_ANGELES-TESLA_MODEL_S,2789.144
20191104,LOS_ANGELES-TESLA_MODEL_S,2999.742
20191105,LOS_ANGELES-TESLA_MODEL_S,2648.4
20191106,LOS_ANGELES-TESLA_MODEL_S,3462.976
20191107,LOS_ANGELES-TESLA_MODEL_S,3508.94
20191108,LOS_ANGELES-TESLA_MODEL_S,2823.96
20191109,LOS_ANGELES-TESLA_MODEL_S,6869.84
20191110,LOS_ANGELES-TESLA_MODEL_S,6471.441
20191111,LOS_ANGELES-TESLA_MODEL_S,2738.328
20191112,LOS_ANGELES-TESLA_MODEL_S,2456.432
20191113,LOS_ANGELES-TESLA_MODEL_S,2757.736
20191114,LOS_ANGELES-TESLA_MODEL_S,2781.144
20191115,LOS_ANGELES-TESLA_MODEL_S,3190.08
20191116,LOS_ANGELES-TESLA_MODEL_S,2795.07
20191117,LOS_ANGELES-TESLA_MODEL_S,2456.1411
20191118,LOS_ANGELES-TESLA_MODEL_S,2460.432
20191119,LOS_ANGELES-TESLA_MODEL_S,2580.472
20191120,LOS_ANGELES-TESLA_MODEL_S,2740.328
20191121,LOS_ANGELES-TESLA_MODEL_S,3156.436963
20191122,LOS_ANGELES-TESLA_MODEL_S,2923.85763
20191123,LOS_ANGELES-TESLA_MODEL_S,2828.497
20191124,LOS_ANGELES-TESLA_MODEL_S,2811.404
20191125,LOS_ANGELES-TESLA_MODEL_S,3028.076
20191126,LOS_ANGELES-TESLA_MODEL_S,2801.7
20191127,LOS_ANGELES-TESLA_MODEL_S,2799.325416
20191128,LOS_ANGELES-TESLA_MODEL_S,3642.523486
20191129,LOS_ANGELES-TESLA_MODEL_S,3370.807
20191130,LOS_ANGELES-TESLA_MODEL_S,3137.412
20191201,LOS_ANGELES-TESLA_MODEL_S,3073.67
20191202,LOS_ANGELES-TESLA_MODEL_S,3126.023
20191203,LOS_ANGELES-TESLA_MODEL_S,3685.037
20191204,LOS_ANGELES-TESLA_MODEL_S,2784.022701
20191205,LOS_ANGELES-TESLA_MODEL_S,2581.078256
20191206,LOS_ANGELES-TESLA_MODEL_S,2800.552
20191207,LOS_ANGELES-TESLA_MODEL_S,2673.104
20191208,LOS_ANGELES-TESLA_MODEL_S,3004.742
20191209,LOS_ANGELES-TESLA_MODEL_S,2850.294
20191210,LOS_ANGELES-TESLA_MODEL_S,3100.078
20191211,LOS_ANGELES-TESLA_MODEL_S,2869.072
20191212,LOS_ANGELES-TESLA_MODEL_S,3049.873
20191213,LOS_ANGELES-TESLA_MODEL_S,3050.873
20191214,LOS_ANGELES-TESLA_MODEL_S,3438.39446
20191215,LOS_ANGELES-TESLA_MODEL_S,2839.028738
20191216,LOS_ANGELES-TESLA_MODEL_S,2587.746503
20191217,LOS_ANGELES-TESLA_MODEL_S,3200.907482
20191218,LOS_ANGELES-TESLA_MODEL_S,2882.64119
20191219,LOS_ANGELES-TESLA_MODEL_S,3674.720695
20191220,LOS_ANGELES-TESLA_MODEL_S,3491.088
20191221,LOS_ANGELES-TESLA_MODEL_S,3193.7971
